,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
1265,0.237,https://api.spotify.com/v1/audio-analysis/0YGQ3hZcRLC5YX7o0hdmHg,0.588,208573,0.461,0YGQ3hZcRLC5YX7o0hdmHg,1.54e-05,6,0.0913,-8.686,0,0.161,0,200.053,4,https://api.spotify.com/v1/tracks/0YGQ3hZcRLC5YX7o0hdmHg,audio_features,spotify:track:0YGQ3hZcRLC5YX7o0hdmHg,0.659
1266,0.404,https://api.spotify.com/v1/audio-analysis/6tvOzCdhzkrJo3ASWwbSPZ,0.511,214960,0.589,6tvOzCdhzkrJo3ASWwbSPZ,0.0,5,0.485,-6.179,0,0.235,0,100.814,4,https://api.spotify.com/v1/tracks/6tvOzCdhzkrJo3ASWwbSPZ,audio_features,spotify:track:6tvOzCdhzkrJo3ASWwbSPZ,0.757
1267,0.453,https://api.spotify.com/v1/audio-analysis/0iFOG4Ki9aDmJUYUFHQlPG,0.894,236507,0.404,0iFOG4Ki9aDmJUYUFHQlPG,1.57e-06,9,0.0801,-5.913,0,0.13,0,102.009,4,https://api.spotify.com/v1/tracks/0iFOG4Ki9aDmJUYUFHQlPG,audio_features,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,0.759
1268,0.0452,https://api.spotify.com/v1/audio-analysis/47LqGkJAbICxuRn3KN3niU,0.867,284027,0.593,47LqGkJAbICxuRn3KN3niU,0.0,1,0.0711,-7.775,0,0.164,0,95.504,4,https://api.spotify.com/v1/tracks/47LqGkJAbICxuRn3KN3niU,audio_features,spotify:track:47LqGkJAbICxuRn3KN3niU,0.885
1269,0.0287,https://api.spotify.com/v1/audio-analysis/4gdQ8QShlC3toP9Mkc8DwB,0.75,204707,0.771,4gdQ8QShlC3toP9Mkc8DwB,0.0,11,0.109,-5.623,1,0.21,0,83.064,4,https://api.spotify.com/v1/tracks/4gdQ8QShlC3toP9Mkc8DwB,audio_features,spotify:track:4gdQ8QShlC3toP9Mkc8DwB,0.822
1270,0.00273,https://api.spotify.com/v1/audio-analysis/71mDjdeVK9sqXmamMHaAfX,0.901,283387,0.512,71mDjdeVK9sqXmamMHaAfX,0.0,1,0.0979,-6.468,1,0.37,0,85.012,4,https://api.spotify.com/v1/tracks/71mDjdeVK9sqXmamMHaAfX,audio_features,spotify:track:71mDjdeVK9sqXmamMHaAfX,0.638
1271,0.181,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9,0.788,302000,0.808,3kZoay4ANo86ehb6s4RwS9,0.0,8,0.517,-4.77,0,0.101,0,143.04,4,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,audio_features,spotify:track:3kZoay4ANo86ehb6s4RwS9,0.844
1272,0.082,https://api.spotify.com/v1/audio-analysis/7cVmKBwzPsh4Fmb6SplfEm,0.886,229813,0.62,7cVmKBwzPsh4Fmb6SplfEm,0.0,5,0.1,-5.854,1,0.307,0,76.035,4,https://api.spotify.com/v1/tracks/7cVmKBwzPsh4Fmb6SplfEm,audio_features,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,0.6
1273,0.421,https://api.spotify.com/v1/audio-analysis/6Wt5QBzHp9vdSLAFlvdnDQ,0.713,285587,0.471,6Wt5QBzHp9vdSLAFlvdnDQ,0.0,1,0.0308,-7.392,0,0.483,0,199.765,4,https://api.spotify.com/v1/tracks/6Wt5QBzHp9vdSLAFlvdnDQ,audio_features,spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ,0.781
1274,0.00295,https://api.spotify.com/v1/audio-analysis/5gqLrmlLQBxTPUITaF1Jz3,0.833,263240,0.781,5gqLrmlLQBxTPUITaF1Jz3,0.0,1,0.105,-4.694,0,0.158,0,93.138,4,https://api.spotify.com/v1/tracks/5gqLrmlLQBxTPUITaF1Jz3,audio_features,spotify:track:5gqLrmlLQBxTPUITaF1Jz3,0.812
1275,0.306,https://api.spotify.com/v1/audio-analysis/4Uq7Fs7a1HUep9E6nwz59I,0.563,331427,0.612,4Uq7Fs7a1HUep9E6nwz59I,0.0,1,0.106,-7.436,0,0.304,0,117.088,5,https://api.spotify.com/v1/tracks/4Uq7Fs7a1HUep9E6nwz59I,audio_features,spotify:track:4Uq7Fs7a1HUep9E6nwz59I,0.591
1276,0.0101,https://api.spotify.com/v1/audio-analysis/5krOROgmf8adn3SJzeKLZy,0.776,244187,0.736,5krOROgmf8adn3SJzeKLZy,0.0,9,0.18,-6.308,1,0.255,0,159.838,4,https://api.spotify.com/v1/tracks/5krOROgmf8adn3SJzeKLZy,audio_features,spotify:track:5krOROgmf8adn3SJzeKLZy,0.536
1277,0.0611,https://api.spotify.com/v1/audio-analysis/0xikWgPgYN9BEes0ieZ8Co,0.698,295827,0.925,0xikWgPgYN9BEes0ieZ8Co,0.0,3,0.095,-4.209,0,0.222,0,96.953,4,https://api.spotify.com/v1/tracks/0xikWgPgYN9BEes0ieZ8Co,audio_features,spotify:track:0xikWgPgYN9BEes0ieZ8Co,0.676
1278,0.233,https://api.spotify.com/v1/audio-analysis/5Y0E3dOeynKuLDAXu0t0Bg,0.66,237800,0.536,5Y0E3dOeynKuLDAXu0t0Bg,0.00669,10,0.111,-8.786,0,0.29,0,159.963,4,https://api.spotify.com/v1/tracks/5Y0E3dOeynKuLDAXu0t0Bg,audio_features,spotify:track:5Y0E3dOeynKuLDAXu0t0Bg,0.775
1279,0.0111,https://api.spotify.com/v1/audio-analysis/4L55p6txv9vuCWhpNnY6eY,0.791,201000,0.725,4L55p6txv9vuCWhpNnY6eY,0.000191,11,0.0882,-4.244,0,0.076,0,84.57,4,https://api.spotify.com/v1/tracks/4L55p6txv9vuCWhpNnY6eY,audio_features,spotify:track:4L55p6txv9vuCWhpNnY6eY,0.554
1280,0.526,https://api.spotify.com/v1/audio-analysis/6ihObRBTB8xdSH2mlERtOX,0.711,248200,0.733,6ihObRBTB8xdSH2mlERtOX,0.0,0,0.0675,-4.96,0,0.34,0,172.925,4,https://api.spotify.com/v1/tracks/6ihObRBTB8xdSH2mlERtOX,audio_features,spotify:track:6ihObRBTB8xdSH2mlERtOX,0.87
1281,0.00123,https://api.spotify.com/v1/audio-analysis/0Ss50OU9tCozI7JIywkv14,0.671,280013,0.499,0Ss50OU9tCozI7JIywkv14,0.0,10,0.239,-7.766,1,0.0442,0,84.045,4,https://api.spotify.com/v1/tracks/0Ss50OU9tCozI7JIywkv14,audio_features,spotify:track:0Ss50OU9tCozI7JIywkv14,0.0854
1282,0.0484,https://api.spotify.com/v1/audio-analysis/2lVDc57IMK6nypg2iuEWVR,0.925,243027,0.748,2lVDc57IMK6nypg2iuEWVR,0.0,11,0.101,-5.572,0,0.278,0,92.978,4,https://api.spotify.com/v1/tracks/2lVDc57IMK6nypg2iuEWVR,audio_features,spotify:track:2lVDc57IMK6nypg2iuEWVR,0.615
1283,0.132,https://api.spotify.com/v1/audio-analysis/5Mmk2ii6laakqfeCT7OnVD,0.701,253733,0.885,5Mmk2ii6laakqfeCT7OnVD,0.000197,2,0.0657,-6.81,1,0.0614,0,121.54,4,https://api.spotify.com/v1/tracks/5Mmk2ii6laakqfeCT7OnVD,audio_features,spotify:track:5Mmk2ii6laakqfeCT7OnVD,0.741
1284,0.175,https://api.spotify.com/v1/audio-analysis/1PmHkalaUHhh0fz23SBHDL,0.761,263227,0.627,1PmHkalaUHhh0fz23SBHDL,0.0,1,0.128,-5.554,1,0.0538,0,109.821,4,https://api.spotify.com/v1/tracks/1PmHkalaUHhh0fz23SBHDL,audio_features,spotify:track:1PmHkalaUHhh0fz23SBHDL,0.891
1285,0.26,https://api.spotify.com/v1/audio-analysis/1m2xMsxbtxv21Brome189p,0.725,296693,0.487,1m2xMsxbtxv21Brome189p,1.09e-05,8,0.431,-5.959,0,0.0368,0,136.086,4,https://api.spotify.com/v1/tracks/1m2xMsxbtxv21Brome189p,audio_features,spotify:track:1m2xMsxbtxv21Brome189p,0.599
1286,0.0678,https://api.spotify.com/v1/audio-analysis/1NNDZc9BHaWe9JqIsPRlNV,0.831,243467,0.713,1NNDZc9BHaWe9JqIsPRlNV,0.0,7,0.0659,-6.967,0,0.104,0,99.584,4,https://api.spotify.com/v1/tracks/1NNDZc9BHaWe9JqIsPRlNV,audio_features,spotify:track:1NNDZc9BHaWe9JqIsPRlNV,0.683
1287,0.00543,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,0.771,230200,0.685,4pmc2AxSEq6g7hPVlJCPyP,0.00157,1,0.0537,-4.639,1,0.0567,0,88.997,4,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,audio_features,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,0.683
1288,0.0728,https://api.spotify.com/v1/audio-analysis/7KTy1kmqqbMc9QGSeERZEu,0.829,205653,0.699,7KTy1kmqqbMc9QGSeERZEu,0.0,9,0.103,-5.321,1,0.325,0,178.454,4,https://api.spotify.com/v1/tracks/7KTy1kmqqbMc9QGSeERZEu,audio_features,spotify:track:7KTy1kmqqbMc9QGSeERZEu,0.923
1289,0.151,https://api.spotify.com/v1/audio-analysis/4QNJd8ma02Oy9PBenHErs1,0.723,222360,0.644,4QNJd8ma02Oy9PBenHErs1,0.0,0,0.199,-4.803,1,0.45,0,189.537,4,https://api.spotify.com/v1/tracks/4QNJd8ma02Oy9PBenHErs1,audio_features,spotify:track:4QNJd8ma02Oy9PBenHErs1,0.743
1290,0.405,https://api.spotify.com/v1/audio-analysis/3lcC9CnN7Rpo1ugATzmYjY,0.867,303027,0.692,3lcC9CnN7Rpo1ugATzmYjY,0.0,9,0.671,-7.125,0,0.366,0,101.027,4,https://api.spotify.com/v1/tracks/3lcC9CnN7Rpo1ugATzmYjY,audio_features,spotify:track:3lcC9CnN7Rpo1ugATzmYjY,0.637
1291,0.263,https://api.spotify.com/v1/audio-analysis/5L10F9RikmCvAVOsNmFslE,0.686,253200,0.698,5L10F9RikmCvAVOsNmFslE,0.0,5,0.39,-2.942,0,0.223,0,93.118,4,https://api.spotify.com/v1/tracks/5L10F9RikmCvAVOsNmFslE,audio_features,spotify:track:5L10F9RikmCvAVOsNmFslE,0.748
1292,0.263,https://api.spotify.com/v1/audio-analysis/6MQc3JtSgGUuProtpjVYyX,0.68,239747,0.659,6MQc3JtSgGUuProtpjVYyX,0.0103,10,0.156,-5.243,0,0.0617,0,106.083,4,https://api.spotify.com/v1/tracks/6MQc3JtSgGUuProtpjVYyX,audio_features,spotify:track:6MQc3JtSgGUuProtpjVYyX,0.641
1293,0.00603,https://api.spotify.com/v1/audio-analysis/1gZ7i4qxXkHZb1r6eioaAP,0.879,272080,0.643,1gZ7i4qxXkHZb1r6eioaAP,1.42e-06,1,0.0992,-3.709,1,0.0888,0,120.012,4,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,audio_features,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,0.582
1294,0.0042,https://api.spotify.com/v1/audio-analysis/2lMg3lCMOGistaWBNGjuT3,0.907,163133,0.625,2lMg3lCMOGistaWBNGjuT3,0.0,1,0.151,-5.557,1,0.198,0,99.918,4,https://api.spotify.com/v1/tracks/2lMg3lCMOGistaWBNGjuT3,audio_features,spotify:track:2lMg3lCMOGistaWBNGjuT3,0.605
1295,0.0818,https://api.spotify.com/v1/audio-analysis/4VAKAMPUo982B09Bl7DCXr,0.652,230413,0.642,4VAKAMPUo982B09Bl7DCXr,0.000363,11,0.115,-5.657,1,0.0892,0,87.009,4,https://api.spotify.com/v1/tracks/4VAKAMPUo982B09Bl7DCXr,audio_features,spotify:track:4VAKAMPUo982B09Bl7DCXr,0.765
1296,0.0774,https://api.spotify.com/v1/audio-analysis/5hWd3aMNJBCvx3z9utJAY7,0.795,284947,0.674,5hWd3aMNJBCvx3z9utJAY7,0.0,6,0.0971,-4.937,0,0.245,0,93.087,4,https://api.spotify.com/v1/tracks/5hWd3aMNJBCvx3z9utJAY7,audio_features,spotify:track:5hWd3aMNJBCvx3z9utJAY7,0.728
1297,0.332,https://api.spotify.com/v1/audio-analysis/3pYcGuasNwouukvgQcgo9a,0.84,257360,0.493,3pYcGuasNwouukvgQcgo9a,0.00105,11,0.121,-5.9,0,0.0475,0,96.998,4,https://api.spotify.com/v1/tracks/3pYcGuasNwouukvgQcgo9a,audio_features,spotify:track:3pYcGuasNwouukvgQcgo9a,0.361
1298,0.794,https://api.spotify.com/v1/audio-analysis/4C7gZz6ix7pp6dt4cbvgUB,0.486,275240,0.46,4C7gZz6ix7pp6dt4cbvgUB,0.000352,0,0.105,-7.548,0,0.0469,0,138.907,3,https://api.spotify.com/v1/tracks/4C7gZz6ix7pp6dt4cbvgUB,audio_features,spotify:track:4C7gZz6ix7pp6dt4cbvgUB,0.252
1299,0.071,https://api.spotify.com/v1/audio-analysis/3sckKKIx96cjPXtiqPHCTB,0.601,186307,0.621,3sckKKIx96cjPXtiqPHCTB,4.12e-06,1,0.259,-5.662,0,0.0394,0,94.553,4,https://api.spotify.com/v1/tracks/3sckKKIx96cjPXtiqPHCTB,audio_features,spotify:track:3sckKKIx96cjPXtiqPHCTB,0.29
1300,0.115,https://api.spotify.com/v1/audio-analysis/6ZyNjT2hYvfV5PuW84dp1E,0.636,238747,0.946,6ZyNjT2hYvfV5PuW84dp1E,3.75e-05,10,0.0416,-4.683,0,0.332,0,125.085,5,https://api.spotify.com/v1/tracks/6ZyNjT2hYvfV5PuW84dp1E,audio_features,spotify:track:6ZyNjT2hYvfV5PuW84dp1E,0.891
1301,0.027,https://api.spotify.com/v1/audio-analysis/5zdUc1JRCImBYcDWgvFNpE,0.817,224640,0.806,5zdUc1JRCImBYcDWgvFNpE,9e-06,6,0.119,-4.606,1,0.0623,0,110.086,4,https://api.spotify.com/v1/tracks/5zdUc1JRCImBYcDWgvFNpE,audio_features,spotify:track:5zdUc1JRCImBYcDWgvFNpE,0.805
1302,0.314,https://api.spotify.com/v1/audio-analysis/7z3N2W7Xz1t2G2sAO8wFVH,0.796,231933,0.477,7z3N2W7Xz1t2G2sAO8wFVH,0.0,1,0.12,-7.161,1,0.108,0,119.928,4,https://api.spotify.com/v1/tracks/7z3N2W7Xz1t2G2sAO8wFVH,audio_features,spotify:track:7z3N2W7Xz1t2G2sAO8wFVH,0.685
1303,0.0227,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,0.816,247840,0.5,7J41dYQolQJEtj3UmKLu5r,1.53e-06,1,0.0733,-4.551,1,0.03,0,124.037,4,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,audio_features,spotify:track:7J41dYQolQJEtj3UmKLu5r,0.649
1304,0.206,https://api.spotify.com/v1/audio-analysis/3UNrtRxBBlWE70SjxnOo02,0.734,219867,0.599,3UNrtRxBBlWE70SjxnOo02,0.0,9,0.0555,-8.462,1,0.197,0,145.185,4,https://api.spotify.com/v1/tracks/3UNrtRxBBlWE70SjxnOo02,audio_features,spotify:track:3UNrtRxBBlWE70SjxnOo02,0.772
1305,0.0782,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,0.673,289747,0.614,08uGhvS5MfBk7crUCpnjva,0.0,7,0.139,-5.426,1,0.103,0,176.052,4,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,audio_features,spotify:track:08uGhvS5MfBk7crUCpnjva,0.362
1306,0.118,https://api.spotify.com/v1/audio-analysis/3j8EEMm9kbPLqByuaHmUmQ,0.603,257893,0.782,3j8EEMm9kbPLqByuaHmUmQ,0.0,2,0.363,-4.832,1,0.162,0,124.303,5,https://api.spotify.com/v1/tracks/3j8EEMm9kbPLqByuaHmUmQ,audio_features,spotify:track:3j8EEMm9kbPLqByuaHmUmQ,0.731
1307,0.087,https://api.spotify.com/v1/audio-analysis/7kAFSrTIOiVZ0gnHBuAH3l,0.777,304000,0.474,7kAFSrTIOiVZ0gnHBuAH3l,0.0,4,0.089,-10.211,0,0.316,0,164.123,4,https://api.spotify.com/v1/tracks/7kAFSrTIOiVZ0gnHBuAH3l,audio_features,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l,0.63
1308,0.0586,https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv,0.845,211200,0.467,7wBThXx7BGZHJJ3aN3OPvv,0.0,1,0.0694,-7.674,1,0.138,0,138.007,4,https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,audio_features,spotify:track:7wBThXx7BGZHJJ3aN3OPvv,0.702
1309,0.207,https://api.spotify.com/v1/audio-analysis/6EtkH6EfTfNLjUHKDylEym,0.671,293667,0.782,6EtkH6EfTfNLjUHKDylEym,0.0,1,0.174,-5.4,1,0.272,0,87.649,4,https://api.spotify.com/v1/tracks/6EtkH6EfTfNLjUHKDylEym,audio_features,spotify:track:6EtkH6EfTfNLjUHKDylEym,0.905
1310,0.615,https://api.spotify.com/v1/audio-analysis/7C86DVl6REN8VPeGEMOf9q,0.735,211666,0.824,7C86DVl6REN8VPeGEMOf9q,0.0,10,0.158,-4.143,0,0.036,0,100.202,4,https://api.spotify.com/v1/tracks/7C86DVl6REN8VPeGEMOf9q,audio_features,spotify:track:7C86DVl6REN8VPeGEMOf9q,0.726
1311,0.575,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,0.624,288333,0.653,7Lf7oSEVdzZqTA0kEDSlS5,0.0,8,0.104,-6.582,0,0.176,0,73.884,4,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,audio_features,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,0.565
1312,0.0485,https://api.spotify.com/v1/audio-analysis/2D1hlMwWWXpkc3CZJ5U351,0.673,249467,0.785,2D1hlMwWWXpkc3CZJ5U351,3.65e-06,10,0.0397,-2.894,0,0.351,0,84.607,4,https://api.spotify.com/v1/tracks/2D1hlMwWWXpkc3CZJ5U351,audio_features,spotify:track:2D1hlMwWWXpkc3CZJ5U351,0.85
1313,0.0509,https://api.spotify.com/v1/audio-analysis/4Kd0FzFpOgIGxlBl4HXuFn,0.884,252440,0.697,4Kd0FzFpOgIGxlBl4HXuFn,0.0,11,0.094,-6.022,1,0.128,0,101.965,4,https://api.spotify.com/v1/tracks/4Kd0FzFpOgIGxlBl4HXuFn,audio_features,spotify:track:4Kd0FzFpOgIGxlBl4HXuFn,0.322
1314,0.083,https://api.spotify.com/v1/audio-analysis/2YegxR5As7BeQuVp2U6pek,0.724,246333,0.689,2YegxR5As7BeQuVp2U6pek,0.0,2,0.304,-5.922,0,0.135,0,146.496,4,https://api.spotify.com/v1/tracks/2YegxR5As7BeQuVp2U6pek,audio_features,spotify:track:2YegxR5As7BeQuVp2U6pek,0.693
1315,0.0496,https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p,0.578,235533,0.666,4PmMVdIFpJTB9WQbmILf4p,0.0,7,0.0335,-7.1,1,0.435,0,195.13,4,https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p,audio_features,spotify:track:4PmMVdIFpJTB9WQbmILf4p,0.591
1316,0.11,https://api.spotify.com/v1/audio-analysis/6TWd9ansrzF9LUEynu42ba,0.823,284467,0.496,6TWd9ansrzF9LUEynu42ba,0.0,2,0.0904,-7.831,0,0.167,0,89.872,4,https://api.spotify.com/v1/tracks/6TWd9ansrzF9LUEynu42ba,audio_features,spotify:track:6TWd9ansrzF9LUEynu42ba,0.412
1317,0.0139,https://api.spotify.com/v1/audio-analysis/5rlHyx0qh8xnwCZlyTklKT,0.867,286733,0.677,5rlHyx0qh8xnwCZlyTklKT,0.0,2,0.207,-6.678,1,0.116,0,162.804,4,https://api.spotify.com/v1/tracks/5rlHyx0qh8xnwCZlyTklKT,audio_features,spotify:track:5rlHyx0qh8xnwCZlyTklKT,0.525
1318,0.0587,https://api.spotify.com/v1/audio-analysis/3VBLBcal4M8BP8XV3l8QDD,0.903,221160,0.413,3VBLBcal4M8BP8XV3l8QDD,0.0,9,0.0701,-4.635,0,0.0852,0,100.039,4,https://api.spotify.com/v1/tracks/3VBLBcal4M8BP8XV3l8QDD,audio_features,spotify:track:3VBLBcal4M8BP8XV3l8QDD,0.781
1319,0.126,https://api.spotify.com/v1/audio-analysis/4SVLlDIeY6w5axpMVhy0qH,0.862,334414,0.488,4SVLlDIeY6w5axpMVhy0qH,0.00018,2,0.301,-7.914,1,0.275,0,92.965,4,https://api.spotify.com/v1/tracks/4SVLlDIeY6w5axpMVhy0qH,audio_features,spotify:track:4SVLlDIeY6w5axpMVhy0qH,0.57
1320,0.0942,https://api.spotify.com/v1/audio-analysis/4SyadrABZJIjeND1HPJS31,0.919,296587,0.677,4SyadrABZJIjeND1HPJS31,0.0,2,0.594,-8.642,1,0.254,0,131.05,4,https://api.spotify.com/v1/tracks/4SyadrABZJIjeND1HPJS31,audio_features,spotify:track:4SyadrABZJIjeND1HPJS31,0.875
1321,0.000155,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov,0.779,246960,0.64,4TsmezEQVSZNNPv5RJ65Ov,0.00077,7,0.101,-8.415,1,0.159,0,99.019,4,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,audio_features,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,0.498
1322,0.00733,https://api.spotify.com/v1/audio-analysis/7LqjznQwfrax7MjQXmxqdQ,0.845,187840,0.768,7LqjznQwfrax7MjQXmxqdQ,5.04e-06,6,0.0575,-5.448,1,0.188,0,100.0,4,https://api.spotify.com/v1/tracks/7LqjznQwfrax7MjQXmxqdQ,audio_features,spotify:track:7LqjznQwfrax7MjQXmxqdQ,0.96
1323,0.235,https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff,0.656,256733,0.578,3ibKnFDaa3GhpPGlOUj7ff,0.0,7,0.118,-8.97,0,0.0922,0,94.514,4,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff,audio_features,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,0.556
1324,0.352,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT,0.803,192213,0.454,7k6IzwMGpxnRghE7YosnXT,0.0,8,0.0655,-4.802,0,0.0294,0,99.99,4,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,audio_features,spotify:track:7k6IzwMGpxnRghE7YosnXT,0.739
1325,0.0103,https://api.spotify.com/v1/audio-analysis/50aYYSNIEfwUjCvjDgkrQe,0.92,241400,0.487,50aYYSNIEfwUjCvjDgkrQe,0.0,10,0.0411,-5.578,0,0.182,0,92.836,4,https://api.spotify.com/v1/tracks/50aYYSNIEfwUjCvjDgkrQe,audio_features,spotify:track:50aYYSNIEfwUjCvjDgkrQe,0.806
1326,0.102,https://api.spotify.com/v1/audio-analysis/29TwAJfQ7rR7peyr6eZpL0,0.793,173053,0.708,29TwAJfQ7rR7peyr6eZpL0,0.0,1,0.112,-5.85,0,0.134,0,160.02,4,https://api.spotify.com/v1/tracks/29TwAJfQ7rR7peyr6eZpL0,audio_features,spotify:track:29TwAJfQ7rR7peyr6eZpL0,0.757
1327,0.0263,https://api.spotify.com/v1/audio-analysis/0tYPj0NYa7vjlJaqlRSnJb,0.797,207587,0.586,0tYPj0NYa7vjlJaqlRSnJb,5.44e-05,4,0.123,-6.98,0,0.269,0,157.151,4,https://api.spotify.com/v1/tracks/0tYPj0NYa7vjlJaqlRSnJb,audio_features,spotify:track:0tYPj0NYa7vjlJaqlRSnJb,0.768
1328,0.277,https://api.spotify.com/v1/audio-analysis/1rBCqUMWdZSTCnlj3q6MiI,0.621,253707,0.6,1rBCqUMWdZSTCnlj3q6MiI,0.0,8,0.495,-6.349,1,0.576,0,80.021,4,https://api.spotify.com/v1/tracks/1rBCqUMWdZSTCnlj3q6MiI,audio_features,spotify:track:1rBCqUMWdZSTCnlj3q6MiI,0.485
1329,0.105,https://api.spotify.com/v1/audio-analysis/3hwwIr2pcL2IWBpEUj5Hya,0.542,190307,0.702,3hwwIr2pcL2IWBpEUj5Hya,0.0,5,0.531,-4.835,0,0.193,0,174.332,4,https://api.spotify.com/v1/tracks/3hwwIr2pcL2IWBpEUj5Hya,audio_features,spotify:track:3hwwIr2pcL2IWBpEUj5Hya,0.492
1330,0.0351,https://api.spotify.com/v1/audio-analysis/2ajhenDRiiAnCHHjsIOHhJ,0.891,224253,0.439,2ajhenDRiiAnCHHjsIOHhJ,0.0,7,0.0932,-7.994,0,0.428,0,77.499,4,https://api.spotify.com/v1/tracks/2ajhenDRiiAnCHHjsIOHhJ,audio_features,spotify:track:2ajhenDRiiAnCHHjsIOHhJ,0.622
1331,0.041,https://api.spotify.com/v1/audio-analysis/69gRFGOWY9OMpFJgFol1u0,0.714,282707,0.821,69gRFGOWY9OMpFJgFol1u0,0.0,6,0.116,-7.635,1,0.176,0,95.999,4,https://api.spotify.com/v1/tracks/69gRFGOWY9OMpFJgFol1u0,audio_features,spotify:track:69gRFGOWY9OMpFJgFol1u0,0.649
1332,0.102,https://api.spotify.com/v1/audio-analysis/3MhdH8PxqH1FuQp3HBptUI,0.765,273360,0.666,3MhdH8PxqH1FuQp3HBptUI,0.0,7,0.116,-5.384,1,0.172,0,87.002,4,https://api.spotify.com/v1/tracks/3MhdH8PxqH1FuQp3HBptUI,audio_features,spotify:track:3MhdH8PxqH1FuQp3HBptUI,0.756
1333,0.0904,https://api.spotify.com/v1/audio-analysis/2Yl7SDknGJhEilkCbNImQH,0.764,364133,0.617,2Yl7SDknGJhEilkCbNImQH,0.0,5,0.1,-6.005,0,0.0873,0,97.024,4,https://api.spotify.com/v1/tracks/2Yl7SDknGJhEilkCbNImQH,audio_features,spotify:track:2Yl7SDknGJhEilkCbNImQH,0.835
1334,0.0137,https://api.spotify.com/v1/audio-analysis/7mG7uFv8SQ3CPuHQvHax5q,0.64,278773,0.618,7mG7uFv8SQ3CPuHQvHax5q,0.0,1,0.0877,-5.955,1,0.343,0,129.335,5,https://api.spotify.com/v1/tracks/7mG7uFv8SQ3CPuHQvHax5q,audio_features,spotify:track:7mG7uFv8SQ3CPuHQvHax5q,0.518
1335,0.122,https://api.spotify.com/v1/audio-analysis/3XrvEifl0hIzgBGUa5jBLS,0.592,264760,0.77,3XrvEifl0hIzgBGUa5jBLS,1.22e-06,1,0.103,-3.402,1,0.318,0,191.692,4,https://api.spotify.com/v1/tracks/3XrvEifl0hIzgBGUa5jBLS,audio_features,spotify:track:3XrvEifl0hIzgBGUa5jBLS,0.361
1336,0.0248,https://api.spotify.com/v1/audio-analysis/3rKCDtV8UcF0RytSiXxypc,0.964,261880,0.595,3rKCDtV8UcF0RytSiXxypc,5.14e-06,1,0.0405,-6.887,0,0.109,0,128.593,4,https://api.spotify.com/v1/tracks/3rKCDtV8UcF0RytSiXxypc,audio_features,spotify:track:3rKCDtV8UcF0RytSiXxypc,0.629
1337,0.0293,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,0.447,227853,0.694,6RX5iL93VZ5fKmyvNXvF1r,5.46e-06,7,0.167,-4.637,0,0.382,0,175.868,4,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,audio_features,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0.509
